"","100","99","98","97","96","95","94","93","92","91","90","89","88","87","86","85","84","83","82","81","80","79","78","77","76","75","74","73","72","71","70","69","68","67","66","65","64","63","62","61","60","59","58","57","56","55","54","53","52","51","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"covid_555_1.162","mc100-9","mc99-8","mc98-8","mc97-8","mc96-7","mc95-7","mc94-7","mc93-6","mc92-6","mc91-6","mc90-5","mc89-5","mc88-5","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-1","mc79-1","mc78-13","mc77-13","mc76-12","mc75-12","mc74-12","mc73-12","mc72-11","mc71-10","mc70-10","mc69-9","mc68-8","mc67-8","mc66-8","mc65-7","mc64-7","mc63-6","mc62-5","mc61-4","mc60-4","mc59-3","mc58-3","mc57-2","mc56-1","mc55-8","mc54-7","mc53-6","mc52-5","mc51-4","mc50-2","mc49-1","mc48-16","mc47-16","mc46-14","mc45-13","mc44-11","mc43-10","mc42-9","mc41-7","mc40-5","mc39-3","mc38-1","mc37-32","mc36-30","mc35-27","mc34-26","mc33-23","mc32-21","mc31-18","mc30-15","mc29-12","mc28-9","mc27-5","mc26-2","mc25-20","mc24-15","mc23-10","mc22-4","mc21-46","mc20-40","mc19-34","mc18-26","mc17-18","mc16-7","mc15-17","mc14-4","mc13-192","mc12-199","mc11-204","mc10-209","mc9-207","mc8-205","mc7-180","mc6-134","mc5-42","mc4-509","mc3-532","mc2-356"
"covid_555_1.171","mc100-9","mc99-8","mc98-8","mc97-8","mc96-7","mc95-7","mc94-7","mc93-6","mc92-6","mc91-6","mc90-5","mc89-5","mc88-5","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-1","mc79-1","mc78-30","mc77-30","mc76-30","mc75-30","mc74-30","mc73-30","mc72-29","mc71-29","mc70-29","mc69-30","mc68-31","mc67-31","mc66-32","mc65-32","mc64-32","mc63-33","mc62-33","mc61-33","mc60-33","mc59-33","mc58-33","mc57-32","mc56-31","mc55-31","mc54-31","mc53-31","mc52-32","mc51-32","mc50-32","mc49-32","mc48-33","mc47-33","mc46-32","mc45-31","mc44-29","mc43-29","mc42-28","mc41-26","mc40-25","mc39-24","mc38-23","mc37-21","mc36-19","mc35-16","mc34-14","mc33-11","mc32-8","mc31-5","mc30-2","mc29-68","mc28-68","mc27-66","mc26-66","mc25-63","mc24-61","mc23-58","mc22-56","mc21-53","mc20-48","mc19-45","mc18-37","mc17-29","mc16-19","mc15-6","mc14-200","mc13-209","mc12-217","mc11-227","mc10-242","mc9-253","mc8-266","mc7-266","mc6-254","mc5-201","mc4-75","mc3-286","mc2-216"
"covid_555_1.172","mc100-9","mc99-8","mc98-8","mc97-8","mc96-7","mc95-7","mc94-7","mc93-6","mc92-6","mc91-6","mc90-5","mc89-5","mc88-5","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-1","mc79-1","mc78-13","mc77-13","mc76-12","mc75-12","mc74-12","mc73-12","mc72-11","mc71-10","mc70-10","mc69-9","mc68-8","mc67-8","mc66-8","mc65-7","mc64-7","mc63-6","mc62-5","mc61-4","mc60-4","mc59-3","mc58-3","mc57-2","mc56-1","mc55-45","mc54-46","mc53-47","mc52-48","mc51-49","mc50-50","mc49-51","mc48-52","mc47-53","mc46-53","mc45-54","mc44-52","mc43-52","mc42-54","mc41-53","mc40-52","mc39-52","mc38-53","mc37-53","mc36-52","mc35-49","mc34-49","mc33-47","mc32-45","mc31-44","mc30-42","mc29-40","mc28-39","mc27-36","mc26-33","mc25-30","mc24-26","mc23-21","mc22-16","mc21-10","mc20-3","mc19-94","mc18-90","mc17-89","mc16-83","mc15-78","mc14-68","mc13-58","mc12-42","mc11-23","mc10-196","mc9-193","mc8-186","mc7-159","mc6-107","mc5-11","mc4-135","mc3-476","mc2-217"
"covid_555_1.184","mc100-21","mc99-22","mc98-22","mc97-22","mc96-21","mc95-21","mc94-21","mc93-20","mc92-20","mc91-20","mc90-19","mc89-19","mc88-19","mc87-19","mc86-19","mc85-18","mc84-18","mc83-18","mc82-17","mc81-17","mc80-16","mc79-16","mc78-16","mc77-16","mc76-15","mc75-15","mc74-15","mc73-15","mc72-14","mc71-13","mc70-13","mc69-12","mc68-11","mc67-11","mc66-11","mc65-11","mc64-11","mc63-10","mc62-9","mc61-8","mc60-8","mc59-7","mc58-7","mc57-6","mc56-5","mc55-4","mc54-3","mc53-2","mc52-1","mc51-18","mc50-16","mc49-15","mc48-14","mc47-14","mc46-12","mc45-11","mc44-9","mc43-8","mc42-6","mc41-4","mc40-2","mc39-43","mc38-44","mc37-44","mc36-42","mc35-39","mc34-39","mc33-37","mc32-35","mc31-32","mc30-29","mc29-27","mc28-24","mc27-20","mc26-17","mc25-12","mc24-7","mc23-1","mc22-109","mc21-109","mc20-109","mc19-112","mc18-112","mc17-113","mc16-111","mc15-111","mc14-102","mc13-94","mc12-81","mc11-67","mc10-41","mc9-9","mc8-133","mc7-89","mc6-22","mc5-439","mc4-477","mc3-451","mc2-143"
"covid_555_1.221","mc100-9","mc99-8","mc98-8","mc97-8","mc96-7","mc95-7","mc94-7","mc93-6","mc92-6","mc91-6","mc90-5","mc89-5","mc88-5","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-1","mc79-1","mc78-30","mc77-30","mc76-30","mc75-30","mc74-30","mc73-30","mc72-29","mc71-29","mc70-29","mc69-30","mc68-31","mc67-31","mc66-32","mc65-32","mc64-32","mc63-33","mc62-33","mc61-33","mc60-33","mc59-33","mc58-33","mc57-32","mc56-31","mc55-31","mc54-31","mc53-31","mc52-32","mc51-32","mc50-32","mc49-32","mc48-33","mc47-33","mc46-32","mc45-31","mc44-29","mc43-29","mc42-28","mc41-26","mc40-25","mc39-24","mc38-23","mc37-21","mc36-19","mc35-16","mc34-14","mc33-11","mc32-8","mc31-5","mc30-2","mc29-15","mc28-12","mc27-8","mc26-5","mc25-105","mc24-108","mc23-113","mc22-116","mc21-117","mc20-119","mc19-124","mc18-126","mc17-128","mc16-127","mc15-129","mc14-122","mc13-116","mc12-108","mc11-96","mc10-72","mc9-45","mc8-4","mc7-208","mc6-170","mc5-88","mc4-429","mc3-354","mc2-236"
"covid_555_1.224","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-30","mc65-30","mc64-30","mc63-31","mc62-31","mc61-31","mc60-31","mc59-30","mc58-30","mc57-29","mc56-28","mc55-28","mc54-28","mc53-28","mc52-29","mc51-29","mc50-28","mc49-27","mc48-27","mc47-27","mc46-26","mc45-25","mc44-23","mc43-23","mc42-22","mc41-20","mc40-19","mc39-17","mc38-15","mc37-13","mc36-11","mc35-8","mc34-6","mc33-3","mc32-18","mc31-15","mc30-12","mc29-9","mc28-6","mc27-2","mc26-50","mc25-47","mc24-43","mc23-38","mc22-34","mc21-29","mc20-22","mc19-15","mc18-6","mc17-82","mc16-76","mc15-68","mc14-57","mc13-46","mc12-29","mc11-10","mc10-7","mc9-41","mc8-112","mc7-67","mc6-248","mc5-194","mc4-61","mc3-279","mc2-270"
"covid_555_1.226","mc100-13","mc99-12","mc98-12","mc97-12","mc96-11","mc95-11","mc94-11","mc93-10","mc92-10","mc91-10","mc90-9","mc89-9","mc88-9","mc87-8","mc86-8","mc85-7","mc84-7","mc83-7","mc82-6","mc81-6","mc80-5","mc79-5","mc78-4","mc77-4","mc76-3","mc75-3","mc74-2","mc73-2","mc72-1","mc71-16","mc70-16","mc69-15","mc68-14","mc67-14","mc66-14","mc65-14","mc64-14","mc63-13","mc62-12","mc61-11","mc60-11","mc59-10","mc58-10","mc57-9","mc56-8","mc55-7","mc54-6","mc53-5","mc52-4","mc51-3","mc50-1","mc49-28","mc48-28","mc47-28","mc46-27","mc45-26","mc44-24","mc43-24","mc42-23","mc41-21","mc40-20","mc39-18","mc38-16","mc37-14","mc36-12","mc35-9","mc34-7","mc33-4","mc32-1","mc31-53","mc30-51","mc29-50","mc28-49","mc27-46","mc26-45","mc25-42","mc24-38","mc23-33","mc22-28","mc21-23","mc20-16","mc19-9","mc18-53","mc17-45","mc16-35","mc15-24","mc14-11","mc13-108","mc12-98","mc11-86","mc10-62","mc9-33","mc8-318","mc7-346","mc6-368","mc5-375","mc4-348","mc3-206","mc2-587"
"covid_555_1.273","mc100-13","mc99-12","mc98-12","mc97-12","mc96-11","mc95-11","mc94-11","mc93-10","mc92-10","mc91-10","mc90-9","mc89-9","mc88-9","mc87-8","mc86-8","mc85-7","mc84-7","mc83-7","mc82-6","mc81-6","mc80-5","mc79-5","mc78-4","mc77-4","mc76-3","mc75-3","mc74-2","mc73-2","mc72-1","mc71-16","mc70-16","mc69-15","mc68-14","mc67-14","mc66-14","mc65-14","mc64-14","mc63-13","mc62-12","mc61-11","mc60-11","mc59-10","mc58-10","mc57-9","mc56-8","mc55-7","mc54-6","mc53-5","mc52-4","mc51-3","mc50-1","mc49-28","mc48-28","mc47-28","mc46-27","mc45-26","mc44-24","mc43-24","mc42-23","mc41-21","mc40-20","mc39-18","mc38-16","mc37-14","mc36-12","mc35-9","mc34-7","mc33-4","mc32-1","mc31-53","mc30-51","mc29-50","mc28-49","mc27-46","mc26-45","mc25-42","mc24-38","mc23-33","mc22-28","mc21-23","mc20-16","mc19-9","mc18-53","mc17-45","mc16-35","mc15-24","mc14-11","mc13-108","mc12-98","mc11-86","mc10-62","mc9-33","mc8-318","mc7-346","mc6-368","mc5-375","mc4-348","mc3-206","mc2-587"
"covid_555_1.274","mc100-9","mc99-8","mc98-8","mc97-8","mc96-7","mc95-7","mc94-7","mc93-6","mc92-6","mc91-6","mc90-5","mc89-5","mc88-5","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-1","mc79-1","mc78-13","mc77-13","mc76-12","mc75-12","mc74-12","mc73-12","mc72-11","mc71-10","mc70-10","mc69-9","mc68-8","mc67-8","mc66-8","mc65-7","mc64-7","mc63-6","mc62-5","mc61-4","mc60-4","mc59-3","mc58-3","mc57-2","mc56-1","mc55-8","mc54-7","mc53-6","mc52-5","mc51-4","mc50-2","mc49-1","mc48-16","mc47-16","mc46-14","mc45-13","mc44-11","mc43-10","mc42-9","mc41-7","mc40-5","mc39-3","mc38-1","mc37-73","mc36-75","mc35-77","mc34-79","mc33-80","mc32-82","mc31-82","mc30-83","mc29-85","mc28-86","mc27-88","mc26-92","mc25-93","mc24-95","mc23-96","mc22-97","mc21-96","mc20-94","mc19-95","mc18-92","mc17-91","mc16-85","mc15-80","mc14-70","mc13-60","mc12-44","mc11-25","mc10-162","mc9-154","mc8-132","mc7-88","mc6-21","mc5-82","mc4-528","mc3-596","mc2-571"
"covid_555_1.281","mc100-9","mc99-8","mc98-8","mc97-8","mc96-7","mc95-7","mc94-7","mc93-6","mc92-6","mc91-6","mc90-5","mc89-5","mc88-5","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-1","mc79-1","mc78-13","mc77-13","mc76-12","mc75-12","mc74-12","mc73-12","mc72-11","mc71-10","mc70-10","mc69-9","mc68-8","mc67-8","mc66-8","mc65-7","mc64-7","mc63-6","mc62-5","mc61-4","mc60-4","mc59-3","mc58-3","mc57-2","mc56-1","mc55-8","mc54-7","mc53-6","mc52-5","mc51-4","mc50-2","mc49-1","mc48-16","mc47-16","mc46-14","mc45-13","mc44-11","mc43-10","mc42-9","mc41-7","mc40-5","mc39-3","mc38-1","mc37-32","mc36-30","mc35-27","mc34-26","mc33-23","mc32-21","mc31-18","mc30-15","mc29-12","mc28-9","mc27-5","mc26-2","mc25-20","mc24-15","mc23-10","mc22-4","mc21-46","mc20-40","mc19-34","mc18-26","mc17-18","mc16-7","mc15-17","mc14-4","mc13-53","mc12-36","mc11-17","mc10-89","mc9-63","mc8-24","mc7-290","mc6-281","mc5-241","mc4-138","mc3-60","mc2-296"
"covid_555_1.286","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-30","mc65-30","mc64-30","mc63-31","mc62-31","mc61-31","mc60-31","mc59-30","mc58-30","mc57-29","mc56-28","mc55-28","mc54-28","mc53-28","mc52-29","mc51-29","mc50-28","mc49-27","mc48-27","mc47-27","mc46-26","mc45-25","mc44-23","mc43-23","mc42-22","mc41-20","mc40-19","mc39-17","mc38-15","mc37-13","mc36-11","mc35-8","mc34-6","mc33-3","mc32-18","mc31-15","mc30-12","mc29-9","mc28-6","mc27-2","mc26-50","mc25-47","mc24-43","mc23-38","mc22-34","mc21-29","mc20-22","mc19-15","mc18-6","mc17-82","mc16-76","mc15-68","mc14-57","mc13-46","mc12-29","mc11-10","mc10-204","mc9-202","mc8-198","mc7-173","mc6-125","mc5-29","mc4-94","mc3-87","mc2-377"
"covid_555_1.311","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-1","mc65-10","mc64-10","mc63-9","mc62-8","mc61-7","mc60-7","mc59-6","mc58-6","mc57-5","mc56-4","mc55-3","mc54-2","mc53-1","mc52-13","mc51-12","mc50-10","mc49-9","mc48-8","mc47-7","mc46-5","mc45-4","mc44-2","mc43-1","mc42-7","mc41-5","mc40-3","mc39-1","mc38-28","mc37-27","mc36-25","mc35-22","mc34-21","mc33-18","mc32-15","mc31-12","mc30-9","mc29-6","mc28-2","mc27-87","mc26-91","mc25-92","mc24-94","mc23-95","mc22-96","mc21-95","mc20-93","mc19-93","mc18-89","mc17-88","mc16-82","mc15-77","mc14-67","mc13-57","mc12-41","mc11-22","mc10-152","mc9-140","mc8-114","mc7-69","mc6-237","mc5-179","mc4-44","mc3-399","mc2-27"
"covid_555_1.370","mc100-9","mc99-8","mc98-8","mc97-8","mc96-7","mc95-7","mc94-7","mc93-6","mc92-6","mc91-6","mc90-5","mc89-5","mc88-5","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-1","mc79-1","mc78-30","mc77-30","mc76-30","mc75-30","mc74-30","mc73-30","mc72-29","mc71-29","mc70-29","mc69-30","mc68-31","mc67-31","mc66-32","mc65-32","mc64-32","mc63-33","mc62-33","mc61-33","mc60-33","mc59-33","mc58-33","mc57-32","mc56-31","mc55-31","mc54-31","mc53-31","mc52-32","mc51-32","mc50-32","mc49-32","mc48-33","mc47-33","mc46-32","mc45-31","mc44-29","mc43-29","mc42-28","mc41-26","mc40-25","mc39-24","mc38-23","mc37-21","mc36-19","mc35-16","mc34-14","mc33-11","mc32-8","mc31-5","mc30-2","mc29-15","mc28-12","mc27-8","mc26-5","mc25-75","mc24-75","mc23-74","mc22-73","mc21-71","mc20-66","mc19-63","mc18-58","mc17-50","mc16-40","mc15-30","mc14-19","mc13-2","mc12-165","mc11-161","mc10-150","mc9-138","mc8-111","mc7-66","mc6-5","mc5-187","mc4-52","mc3-44","mc2-220"
"covid_555_1.371","mc100-9","mc99-8","mc98-8","mc97-8","mc96-7","mc95-7","mc94-7","mc93-6","mc92-6","mc91-6","mc90-5","mc89-5","mc88-5","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-1","mc79-1","mc78-13","mc77-13","mc76-12","mc75-12","mc74-12","mc73-12","mc72-11","mc71-10","mc70-10","mc69-9","mc68-8","mc67-8","mc66-8","mc65-7","mc64-7","mc63-6","mc62-5","mc61-4","mc60-4","mc59-3","mc58-3","mc57-2","mc56-1","mc55-45","mc54-46","mc53-47","mc52-48","mc51-49","mc50-50","mc49-51","mc48-52","mc47-53","mc46-53","mc45-54","mc44-52","mc43-52","mc42-54","mc41-53","mc40-52","mc39-52","mc38-53","mc37-53","mc36-52","mc35-49","mc34-49","mc33-47","mc32-45","mc31-44","mc30-42","mc29-40","mc28-39","mc27-36","mc26-33","mc25-30","mc24-26","mc23-21","mc22-16","mc21-10","mc20-3","mc19-94","mc18-90","mc17-89","mc16-83","mc15-78","mc14-68","mc13-58","mc12-42","mc11-23","mc10-256","mc9-271","mc8-293","mc7-308","mc6-308","mc5-278","mc4-191","mc3-267","mc2-717"
"covid_555_1.382","mc100-21","mc99-22","mc98-22","mc97-22","mc96-21","mc95-21","mc94-21","mc93-20","mc92-20","mc91-20","mc90-19","mc89-19","mc88-19","mc87-19","mc86-19","mc85-18","mc84-18","mc83-18","mc82-17","mc81-17","mc80-16","mc79-16","mc78-16","mc77-16","mc76-15","mc75-15","mc74-15","mc73-15","mc72-14","mc71-13","mc70-13","mc69-12","mc68-11","mc67-11","mc66-11","mc65-11","mc64-11","mc63-10","mc62-9","mc61-8","mc60-8","mc59-7","mc58-7","mc57-6","mc56-5","mc55-4","mc54-3","mc53-2","mc52-1","mc51-18","mc50-16","mc49-15","mc48-14","mc47-14","mc46-12","mc45-11","mc44-9","mc43-8","mc42-6","mc41-4","mc40-2","mc39-61","mc38-62","mc37-62","mc36-61","mc35-58","mc34-58","mc33-56","mc32-54","mc31-54","mc30-52","mc29-51","mc28-50","mc27-47","mc26-46","mc25-43","mc24-39","mc23-34","mc22-29","mc21-24","mc20-17","mc19-10","mc18-1","mc17-137","mc16-137","mc15-140","mc14-133","mc13-128","mc12-120","mc11-109","mc10-88","mc9-62","mc8-23","mc7-238","mc6-209","mc5-142","mc4-424","mc3-348","mc2-718"
"covid_555_1.396","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-1","mc65-10","mc64-10","mc63-9","mc62-8","mc61-7","mc60-7","mc59-6","mc58-6","mc57-5","mc56-4","mc55-3","mc54-2","mc53-1","mc52-13","mc51-12","mc50-10","mc49-9","mc48-8","mc47-7","mc46-5","mc45-4","mc44-2","mc43-1","mc42-7","mc41-5","mc40-3","mc39-1","mc38-28","mc37-27","mc36-25","mc35-22","mc34-21","mc33-18","mc32-15","mc31-12","mc30-9","mc29-6","mc28-2","mc27-82","mc26-86","mc25-87","mc24-88","mc23-88","mc22-89","mc21-88","mc20-86","mc19-85","mc18-81","mc17-79","mc16-72","mc15-64","mc14-53","mc13-41","mc12-24","mc11-3","mc10-115","mc9-93","mc8-58","mc7-5","mc6-104","mc5-8","mc4-95","mc3-140","mc2-387"
"covid_555_1.421","mc100-13","mc99-12","mc98-12","mc97-12","mc96-11","mc95-11","mc94-11","mc93-10","mc92-10","mc91-10","mc90-9","mc89-9","mc88-9","mc87-8","mc86-8","mc85-7","mc84-7","mc83-7","mc82-6","mc81-6","mc80-5","mc79-5","mc78-4","mc77-4","mc76-3","mc75-3","mc74-2","mc73-2","mc72-1","mc71-16","mc70-16","mc69-15","mc68-14","mc67-14","mc66-14","mc65-14","mc64-14","mc63-13","mc62-12","mc61-11","mc60-11","mc59-10","mc58-10","mc57-9","mc56-8","mc55-7","mc54-6","mc53-5","mc52-4","mc51-3","mc50-1","mc49-28","mc48-28","mc47-28","mc46-27","mc45-26","mc44-24","mc43-24","mc42-23","mc41-21","mc40-20","mc39-18","mc38-16","mc37-14","mc36-12","mc35-9","mc34-7","mc33-4","mc32-1","mc31-53","mc30-51","mc29-50","mc28-49","mc27-46","mc26-45","mc25-42","mc24-38","mc23-33","mc22-28","mc21-23","mc20-16","mc19-9","mc18-53","mc17-45","mc16-35","mc15-24","mc14-11","mc13-108","mc12-98","mc11-86","mc10-62","mc9-33","mc8-318","mc7-346","mc6-368","mc5-375","mc4-348","mc3-206","mc2-587"
"covid_555_1.428","mc100-8","mc99-7","mc98-7","mc97-7","mc96-6","mc95-6","mc94-6","mc93-5","mc92-5","mc91-5","mc90-4","mc89-4","mc88-4","mc87-3","mc86-3","mc85-2","mc84-2","mc83-2","mc82-1","mc81-1","mc80-32","mc79-32","mc78-33","mc77-33","mc76-33","mc75-33","mc74-34","mc73-34","mc72-34","mc71-34","mc70-34","mc69-35","mc68-36","mc67-36","mc66-37","mc65-37","mc64-37","mc63-38","mc62-38","mc61-38","mc60-38","mc59-38","mc58-38","mc57-38","mc56-37","mc55-37","mc54-37","mc53-38","mc52-39","mc51-39","mc50-40","mc49-40","mc48-41","mc47-41","mc46-40","mc45-39","mc44-37","mc43-37","mc42-36","mc41-34","mc40-33","mc39-32","mc38-32","mc37-31","mc36-29","mc35-26","mc34-25","mc33-22","mc32-20","mc31-17","mc30-14","mc29-11","mc28-8","mc27-4","mc26-1","mc25-70","mc24-70","mc23-68","mc22-67","mc21-65","mc20-60","mc19-57","mc18-51","mc17-43","mc16-33","mc15-22","mc14-9","mc13-100","mc12-88","mc11-74","mc10-48","mc9-19","mc8-147","mc7-107","mc6-44","mc5-143","mc4-530","mc3-598","mc2-577"
"covid_555_1.455","mc100-17","mc99-17","mc98-17","mc97-17","mc96-16","mc95-16","mc94-16","mc93-15","mc92-15","mc91-15","mc90-14","mc89-14","mc88-14","mc87-14","mc86-14","mc85-13","mc84-13","mc83-13","mc82-12","mc81-12","mc80-11","mc79-11","mc78-10","mc77-10","mc76-9","mc75-9","mc74-9","mc73-9","mc72-8","mc71-7","mc70-7","mc69-6","mc68-5","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-2","mc61-1","mc60-1","mc59-31","mc58-31","mc57-30","mc56-29","mc55-29","mc54-29","mc53-29","mc52-30","mc51-30","mc50-29","mc49-29","mc48-29","mc47-29","mc46-28","mc45-27","mc44-25","mc43-25","mc42-24","mc41-22","mc40-21","mc39-19","mc38-17","mc37-15","mc36-13","mc35-10","mc34-8","mc33-5","mc32-2","mc31-41","mc30-39","mc29-37","mc28-36","mc27-33","mc26-30","mc25-27","mc24-22","mc23-17","mc22-11","mc21-5","mc20-95","mc19-96","mc18-93","mc17-92","mc16-86","mc15-81","mc14-71","mc13-61","mc12-45","mc11-26","mc10-119","mc9-99","mc8-65","mc7-12","mc6-341","mc5-325","mc4-255","mc3-52","mc2-719"
"covid_555_1.466","mc100-13","mc99-12","mc98-12","mc97-12","mc96-11","mc95-11","mc94-11","mc93-10","mc92-10","mc91-10","mc90-9","mc89-9","mc88-9","mc87-8","mc86-8","mc85-7","mc84-7","mc83-7","mc82-6","mc81-6","mc80-5","mc79-5","mc78-4","mc77-4","mc76-3","mc75-3","mc74-2","mc73-2","mc72-1","mc71-41","mc70-41","mc69-42","mc68-43","mc67-43","mc66-44","mc65-45","mc64-45","mc63-46","mc62-47","mc61-47","mc60-47","mc59-48","mc58-49","mc57-49","mc56-50","mc55-51","mc54-52","mc53-53","mc52-54","mc51-55","mc50-57","mc49-58","mc48-59","mc47-60","mc46-61","mc45-62","mc44-60","mc43-60","mc42-62","mc41-61","mc40-61","mc39-62","mc38-63","mc37-63","mc36-62","mc35-59","mc34-59","mc33-57","mc32-56","mc31-56","mc30-54","mc29-53","mc28-52","mc27-50","mc26-49","mc25-46","mc24-42","mc23-37","mc22-33","mc21-28","mc20-21","mc19-14","mc18-5","mc17-51","mc16-41","mc15-31","mc14-20","mc13-3","mc12-230","mc11-242","mc10-265","mc9-283","mc8-309","mc7-332","mc6-344","mc5-328","mc4-262","mc3-59","mc2-720"
"covid_555_1.471","mc100-5","mc99-4","mc98-4","mc97-4","mc96-3","mc95-3","mc94-3","mc93-2","mc92-2","mc91-2","mc90-1","mc89-1","mc88-1","mc87-11","mc86-11","mc85-10","mc84-10","mc83-10","mc82-9","mc81-9","mc80-8","mc79-8","mc78-7","mc77-7","mc76-6","mc75-6","mc74-5","mc73-5","mc72-4","mc71-3","mc70-3","mc69-2","mc68-1","mc67-1","mc66-1","mc65-44","mc64-44","mc63-45","mc62-46","mc61-46","mc60-46","mc59-47","mc58-47","mc57-47","mc56-47","mc55-48","mc54-49","mc53-50","mc52-51","mc51-52","mc50-54","mc49-55","mc48-56","mc47-57","mc46-58","mc45-59","mc44-57","mc43-57","mc42-59","mc41-58","mc40-57","mc39-57","mc38-58","mc37-58","mc36-57","mc35-54","mc34-54","mc33-52","mc32-50","mc31-49","mc30-47","mc29-45","mc28-44","mc27-41","mc26-38","mc25-35","mc24-31","mc23-26","mc22-21","mc21-15","mc20-8","mc19-150","mc18-157","mc17-164","mc16-170","mc15-178","mc14-177","mc13-180","mc12-182","mc11-182","mc10-178","mc9-173","mc8-159","mc7-124","mc6-64","mc5-63","mc4-266","mc3-68","mc2-453"
"covid_555_1.475","mc100-9","mc99-8","mc98-8","mc97-8","mc96-7","mc95-7","mc94-7","mc93-6","mc92-6","mc91-6","mc90-5","mc89-5","mc88-5","mc87-4","mc86-4","mc85-3","mc84-3","mc83-3","mc82-2","mc81-2","mc80-1","mc79-1","mc78-30","mc77-30","mc76-30","mc75-30","mc74-30","mc73-30","mc72-29","mc71-29","mc70-29","mc69-30","mc68-31","mc67-31","mc66-32","mc65-32","mc64-32","mc63-33","mc62-33","mc61-33","mc60-33","mc59-33","mc58-33","mc57-32","mc56-31","mc55-31","mc54-31","mc53-31","mc52-32","mc51-32","mc50-32","mc49-32","mc48-33","mc47-33","mc46-32","mc45-31","mc44-29","mc43-29","mc42-28","mc41-26","mc40-25","mc39-24","mc38-23","mc37-21","mc36-19","mc35-16","mc34-14","mc33-11","mc32-8","mc31-5","mc30-2","mc29-15","mc28-12","mc27-8","mc26-5","mc25-75","mc24-75","mc23-74","mc22-73","mc21-71","mc20-66","mc19-63","mc18-58","mc17-50","mc16-40","mc15-30","mc14-19","mc13-2","mc12-165","mc11-161","mc10-150","mc9-138","mc8-111","mc7-66","mc6-415","mc5-456","mc4-505","mc3-518","mc2-323"
