"","100","99","98","97","96","95","94","93","92","91","90","89","88","87","86","85","84","83","82","81","80","79","78","77","76","75","74","73","72","71","70","69","68","67","66","65","64","63","62","61","60","59","58","57","56","55","54","53","52","51","50","49","48","47","46","45","44","43","42","41","40","39","38","37","36","35","34","33","32","31","30","29","28","27","26","25","24","23","22","21","20","19","18","17","16","15","14","13","12","11","10","9","8","7","6","5","4","3","2"
"HIP023.164","mc100-1","mc99-1","mc98-1","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-20","mc91-20","mc90-20","mc89-20","mc88-21","mc87-21","mc86-21","mc85-21","mc84-22","mc83-22","mc82-22","mc81-22","mc80-22","mc79-22","mc78-22","mc77-22","mc76-22","mc75-23","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-22","mc67-22","mc66-22","mc65-21","mc64-21","mc63-21","mc62-21","mc61-22","mc60-22","mc59-23","mc58-23","mc57-23","mc56-22","mc55-22","mc54-21","mc53-20","mc52-20","mc51-20","mc50-19","mc49-18","mc48-18","mc47-18","mc46-17","mc45-17","mc44-16","mc43-15","mc42-15","mc41-13","mc40-12","mc39-11","mc38-10","mc37-9","mc36-8","mc35-6","mc34-4","mc33-3","mc32-1","mc31-44","mc30-44","mc29-42","mc28-40","mc27-38","mc26-36","mc25-35","mc24-33","mc23-31","mc22-28","mc21-26","mc20-22","mc19-18","mc18-12","mc17-6","mc16-74","mc15-71","mc14-67","mc13-62","mc12-53","mc11-40","mc10-25","mc9-5","mc8-17","mc7-153","mc6-122","mc5-65","mc4-226","mc3-126","mc2-408"
"HIP023.165","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-14","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-8","mc48-7","mc47-7","mc46-6","mc45-5","mc44-4","mc43-3","mc42-2","mc41-27","mc40-27","mc39-26","mc38-25","mc37-24","mc36-23","mc35-22","mc34-22","mc33-21","mc32-19","mc31-17","mc30-15","mc29-12","mc28-10","mc27-7","mc26-4","mc25-1","mc24-60","mc23-61","mc22-62","mc21-60","mc20-58","mc19-55","mc18-53","mc17-49","mc16-43","mc15-38","mc14-29","mc13-19","mc12-6","mc11-151","mc10-161","mc9-166","mc8-178","mc7-185","mc6-172","mc5-138","mc4-64","mc3-283","mc2-35"
"HIP023.168","mc100-16","mc99-16","mc98-16","mc97-16","mc96-16","mc95-16","mc94-16","mc93-16","mc92-16","mc91-16","mc90-16","mc89-16","mc88-16","mc87-16","mc86-16","mc85-16","mc84-17","mc83-17","mc82-17","mc81-16","mc80-16","mc79-16","mc78-16","mc77-16","mc76-16","mc75-17","mc74-17","mc73-17","mc72-16","mc71-16","mc70-16","mc69-16","mc68-16","mc67-16","mc66-16","mc65-15","mc64-15","mc63-14","mc62-14","mc61-13","mc60-13","mc59-12","mc58-12","mc57-11","mc56-10","mc55-10","mc54-9","mc53-8","mc52-8","mc51-7","mc50-6","mc49-5","mc48-4","mc47-4","mc46-3","mc45-2","mc44-1","mc43-31","mc42-31","mc41-31","mc40-32","mc39-31","mc38-30","mc37-29","mc36-28","mc35-27","mc34-27","mc33-26","mc32-24","mc31-22","mc30-20","mc29-17","mc28-15","mc27-12","mc26-9","mc25-6","mc24-3","mc23-69","mc22-71","mc21-69","mc20-69","mc19-69","mc18-67","mc17-65","mc16-61","mc15-58","mc14-52","mc13-45","mc12-35","mc11-21","mc10-4","mc9-194","mc8-213","mc7-239","mc6-262","mc5-288","mc4-294","mc3-242","mc2-119"
"HIP023.194","mc100-6","mc99-6","mc98-6","mc97-5","mc96-5","mc95-5","mc94-5","mc93-5","mc92-4","mc91-4","mc90-4","mc89-4","mc88-3","mc87-3","mc86-3","mc85-3","mc84-2","mc83-2","mc82-2","mc81-1","mc80-1","mc79-1","mc78-3","mc77-3","mc76-3","mc75-2","mc74-2","mc73-2","mc72-1","mc71-1","mc70-1","mc69-8","mc68-8","mc67-7","mc66-7","mc65-6","mc64-6","mc63-5","mc62-5","mc61-4","mc60-4","mc59-3","mc58-3","mc57-2","mc56-1","mc55-1","mc54-32","mc53-32","mc52-32","mc51-32","mc50-31","mc49-32","mc48-32","mc47-32","mc46-31","mc45-31","mc44-31","mc43-30","mc42-30","mc41-30","mc40-30","mc39-29","mc38-28","mc37-27","mc36-26","mc35-25","mc34-25","mc33-24","mc32-22","mc31-20","mc30-18","mc29-15","mc28-13","mc27-10","mc26-7","mc25-4","mc24-1","mc23-39","mc22-38","mc21-36","mc20-32","mc19-29","mc18-24","mc17-19","mc16-12","mc15-5","mc14-99","mc13-99","mc12-93","mc11-88","mc10-77","mc9-63","mc8-44","mc7-9","mc6-286","mc5-326","mc4-371","mc3-406","mc2-345"
"HIP023.198","mc100-6","mc99-6","mc98-6","mc97-5","mc96-5","mc95-5","mc94-5","mc93-5","mc92-4","mc91-4","mc90-4","mc89-4","mc88-3","mc87-3","mc86-3","mc85-3","mc84-2","mc83-2","mc82-2","mc81-1","mc80-1","mc79-1","mc78-23","mc77-23","mc76-23","mc75-24","mc74-24","mc73-24","mc72-23","mc71-23","mc70-23","mc69-23","mc68-23","mc67-23","mc66-23","mc65-22","mc64-22","mc63-22","mc62-22","mc61-23","mc60-23","mc59-24","mc58-24","mc57-24","mc56-23","mc55-23","mc54-22","mc53-22","mc52-22","mc51-22","mc50-21","mc49-21","mc48-21","mc47-21","mc46-20","mc45-20","mc44-19","mc43-18","mc42-18","mc41-17","mc40-16","mc39-15","mc38-14","mc37-13","mc36-12","mc35-10","mc34-9","mc33-8","mc32-6","mc31-4","mc30-2","mc29-43","mc28-41","mc27-39","mc26-37","mc25-36","mc24-34","mc23-32","mc22-29","mc21-27","mc20-23","mc19-19","mc18-13","mc17-7","mc16-99","mc15-100","mc14-103","mc13-104","mc12-99","mc11-96","mc10-86","mc9-73","mc8-57","mc7-23","mc6-300","mc5-348","mc4-406","mc3-487","mc2-582"
"HIP023.201","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-14","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-8","mc48-7","mc47-7","mc46-6","mc45-5","mc44-4","mc43-3","mc42-2","mc41-27","mc40-27","mc39-26","mc38-25","mc37-24","mc36-23","mc35-22","mc34-22","mc33-21","mc32-19","mc31-17","mc30-15","mc29-12","mc28-10","mc27-7","mc26-4","mc25-1","mc24-60","mc23-61","mc22-62","mc21-60","mc20-58","mc19-55","mc18-53","mc17-49","mc16-43","mc15-38","mc14-29","mc13-19","mc12-6","mc11-151","mc10-161","mc9-166","mc8-178","mc7-185","mc6-172","mc5-138","mc4-64","mc3-312","mc2-106"
"HIP023.202","mc100-16","mc99-16","mc98-16","mc97-16","mc96-16","mc95-16","mc94-16","mc93-16","mc92-16","mc91-16","mc90-16","mc89-16","mc88-16","mc87-16","mc86-16","mc85-16","mc84-17","mc83-17","mc82-17","mc81-16","mc80-16","mc79-16","mc78-16","mc77-16","mc76-16","mc75-17","mc74-17","mc73-17","mc72-16","mc71-16","mc70-16","mc69-16","mc68-16","mc67-16","mc66-16","mc65-15","mc64-15","mc63-14","mc62-14","mc61-13","mc60-13","mc59-12","mc58-12","mc57-11","mc56-10","mc55-10","mc54-9","mc53-8","mc52-8","mc51-7","mc50-6","mc49-5","mc48-4","mc47-4","mc46-3","mc45-2","mc44-1","mc43-32","mc42-32","mc41-32","mc40-33","mc39-32","mc38-31","mc37-30","mc36-30","mc35-29","mc34-29","mc33-28","mc32-26","mc31-24","mc30-22","mc29-19","mc28-17","mc27-14","mc26-11","mc25-8","mc24-5","mc23-1","mc22-15","mc21-11","mc20-6","mc19-1","mc18-82","mc17-82","mc16-83","mc15-82","mc14-80","mc13-76","mc12-68","mc11-58","mc10-44","mc9-25","mc8-65","mc7-33","mc6-240","mc5-238","mc4-206","mc3-89","mc2-381"
"HIP023.206","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-14","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-8","mc48-7","mc47-7","mc46-6","mc45-5","mc44-4","mc43-3","mc42-2","mc41-27","mc40-27","mc39-26","mc38-25","mc37-24","mc36-23","mc35-22","mc34-22","mc33-21","mc32-19","mc31-17","mc30-15","mc29-12","mc28-10","mc27-7","mc26-4","mc25-1","mc24-13","mc23-9","mc22-5","mc21-1","mc20-38","mc19-35","mc18-30","mc17-25","mc16-18","mc15-11","mc14-2","mc13-115","mc12-114","mc11-113","mc10-103","mc9-94","mc8-83","mc7-55","mc6-11","mc5-129","mc4-51","mc3-197","mc2-336"
"HIP023.241","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-14","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-8","mc48-7","mc47-7","mc46-6","mc45-5","mc44-4","mc43-3","mc42-2","mc41-27","mc40-27","mc39-26","mc38-25","mc37-24","mc36-23","mc35-22","mc34-22","mc33-21","mc32-19","mc31-17","mc30-15","mc29-12","mc28-10","mc27-7","mc26-4","mc25-1","mc24-60","mc23-61","mc22-62","mc21-60","mc20-58","mc19-55","mc18-53","mc17-49","mc16-43","mc15-38","mc14-29","mc13-19","mc12-6","mc11-151","mc10-161","mc9-166","mc8-178","mc7-185","mc6-172","mc5-138","mc4-64","mc3-312","mc2-106"
"HIP023.242","mc100-16","mc99-16","mc98-16","mc97-16","mc96-16","mc95-16","mc94-16","mc93-16","mc92-16","mc91-16","mc90-16","mc89-16","mc88-16","mc87-16","mc86-16","mc85-16","mc84-17","mc83-17","mc82-17","mc81-16","mc80-16","mc79-16","mc78-16","mc77-16","mc76-16","mc75-17","mc74-17","mc73-17","mc72-16","mc71-16","mc70-16","mc69-16","mc68-16","mc67-16","mc66-16","mc65-15","mc64-15","mc63-14","mc62-14","mc61-13","mc60-13","mc59-12","mc58-12","mc57-11","mc56-10","mc55-10","mc54-9","mc53-8","mc52-8","mc51-7","mc50-6","mc49-5","mc48-4","mc47-4","mc46-3","mc45-2","mc44-1","mc43-32","mc42-32","mc41-32","mc40-33","mc39-32","mc38-31","mc37-30","mc36-30","mc35-29","mc34-29","mc33-28","mc32-26","mc31-24","mc30-22","mc29-19","mc28-17","mc27-14","mc26-11","mc25-8","mc24-5","mc23-1","mc22-15","mc21-11","mc20-6","mc19-1","mc18-82","mc17-82","mc16-83","mc15-82","mc14-80","mc13-76","mc12-68","mc11-58","mc10-44","mc9-25","mc8-65","mc7-33","mc6-245","mc5-254","mc4-230","mc3-132","mc2-135"
"HIP023.252","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-14","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-8","mc48-7","mc47-7","mc46-6","mc45-5","mc44-4","mc43-3","mc42-2","mc41-42","mc40-43","mc39-42","mc38-42","mc37-42","mc36-43","mc35-43","mc34-43","mc33-43","mc32-43","mc31-42","mc30-42","mc29-40","mc28-38","mc27-35","mc26-33","mc25-32","mc24-30","mc23-28","mc22-25","mc21-22","mc20-17","mc19-13","mc18-7","mc17-1","mc16-63","mc15-60","mc14-55","mc13-48","mc12-38","mc11-24","mc10-8","mc9-129","mc8-133","mc7-116","mc6-78","mc5-14","mc4-210","mc3-94","mc2-399"
"HIP023.297","mc100-7","mc99-7","mc98-7","mc97-7","mc96-7","mc95-7","mc94-7","mc93-7","mc92-6","mc91-6","mc90-6","mc89-6","mc88-5","mc87-5","mc86-5","mc85-5","mc84-5","mc83-5","mc82-5","mc81-4","mc80-4","mc79-4","mc78-4","mc77-4","mc76-4","mc75-3","mc74-3","mc73-3","mc72-2","mc71-2","mc70-2","mc69-1","mc68-1","mc67-29","mc66-29","mc65-30","mc64-30","mc63-31","mc62-31","mc61-32","mc60-32","mc59-33","mc58-33","mc57-34","mc56-35","mc55-35","mc54-36","mc53-37","mc52-37","mc51-37","mc50-37","mc49-38","mc48-38","mc47-38","mc46-39","mc45-40","mc44-40","mc43-41","mc42-42","mc41-44","mc40-45","mc39-44","mc38-44","mc37-44","mc36-45","mc35-45","mc34-45","mc33-45","mc32-46","mc31-46","mc30-46","mc29-45","mc28-43","mc27-41","mc26-39","mc25-38","mc24-36","mc23-34","mc22-31","mc21-29","mc20-25","mc19-21","mc18-15","mc17-9","mc16-1","mc15-79","mc14-77","mc13-73","mc12-65","mc11-55","mc10-41","mc9-22","mc8-76","mc7-47","mc6-3","mc5-276","mc4-267","mc3-196","mc2-262"
"HIP023.312","mc100-16","mc99-16","mc98-16","mc97-16","mc96-16","mc95-16","mc94-16","mc93-16","mc92-16","mc91-16","mc90-16","mc89-16","mc88-16","mc87-16","mc86-16","mc85-16","mc84-17","mc83-17","mc82-17","mc81-16","mc80-16","mc79-16","mc78-16","mc77-16","mc76-16","mc75-17","mc74-17","mc73-17","mc72-16","mc71-16","mc70-16","mc69-16","mc68-16","mc67-16","mc66-16","mc65-15","mc64-15","mc63-14","mc62-14","mc61-13","mc60-13","mc59-12","mc58-12","mc57-11","mc56-10","mc55-10","mc54-9","mc53-8","mc52-8","mc51-7","mc50-6","mc49-5","mc48-4","mc47-4","mc46-3","mc45-2","mc44-1","mc43-32","mc42-32","mc41-32","mc40-33","mc39-32","mc38-31","mc37-30","mc36-30","mc35-29","mc34-29","mc33-28","mc32-26","mc31-24","mc30-22","mc29-19","mc28-17","mc27-14","mc26-11","mc25-8","mc24-5","mc23-1","mc22-15","mc21-11","mc20-6","mc19-1","mc18-82","mc17-82","mc16-83","mc15-82","mc14-80","mc13-76","mc12-68","mc11-58","mc10-44","mc9-25","mc8-198","mc7-216","mc6-212","mc5-198","mc4-143","mc3-176","mc2-583"
"HIP023.367","mc100-1","mc99-1","mc98-1","mc97-19","mc96-19","mc95-19","mc94-19","mc93-19","mc92-20","mc91-20","mc90-20","mc89-20","mc88-21","mc87-21","mc86-21","mc85-21","mc84-22","mc83-22","mc82-22","mc81-22","mc80-22","mc79-22","mc78-22","mc77-22","mc76-22","mc75-23","mc74-23","mc73-23","mc72-22","mc71-22","mc70-22","mc69-22","mc68-22","mc67-22","mc66-22","mc65-21","mc64-21","mc63-21","mc62-21","mc61-22","mc60-22","mc59-23","mc58-23","mc57-23","mc56-22","mc55-22","mc54-21","mc53-20","mc52-20","mc51-20","mc50-19","mc49-18","mc48-18","mc47-18","mc46-17","mc45-17","mc44-16","mc43-15","mc42-15","mc41-13","mc40-12","mc39-11","mc38-10","mc37-9","mc36-8","mc35-6","mc34-4","mc33-3","mc32-1","mc31-44","mc30-44","mc29-42","mc28-40","mc27-38","mc26-36","mc25-35","mc24-33","mc23-31","mc22-28","mc21-26","mc20-22","mc19-18","mc18-12","mc17-6","mc16-74","mc15-71","mc14-67","mc13-62","mc12-53","mc11-40","mc10-25","mc9-5","mc8-17","mc7-138","mc6-105","mc5-45","mc4-25","mc3-136","mc2-584"
"HIP023.382","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-14","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-8","mc48-7","mc47-7","mc46-6","mc45-5","mc44-4","mc43-3","mc42-2","mc41-27","mc40-27","mc39-26","mc38-25","mc37-24","mc36-23","mc35-22","mc34-22","mc33-21","mc32-19","mc31-17","mc30-15","mc29-12","mc28-10","mc27-7","mc26-4","mc25-1","mc24-13","mc23-9","mc22-5","mc21-1","mc20-72","mc19-72","mc18-70","mc17-68","mc16-67","mc15-64","mc14-59","mc13-53","mc12-44","mc11-31","mc10-16","mc9-163","mc8-174","mc7-179","mc6-165","mc5-126","mc4-46","mc3-381","mc2-272"
"HIP023.389","mc100-19","mc99-19","mc98-19","mc97-20","mc96-20","mc95-20","mc94-20","mc93-20","mc92-21","mc91-21","mc90-21","mc89-21","mc88-22","mc87-22","mc86-22","mc85-22","mc84-23","mc83-23","mc82-23","mc81-23","mc80-23","mc79-23","mc78-24","mc77-24","mc76-24","mc75-25","mc74-25","mc73-25","mc72-24","mc71-24","mc70-24","mc69-24","mc68-24","mc67-24","mc66-24","mc65-23","mc64-23","mc63-23","mc62-23","mc61-24","mc60-24","mc59-25","mc58-25","mc57-25","mc56-25","mc55-25","mc54-24","mc53-24","mc52-24","mc51-24","mc50-23","mc49-23","mc48-23","mc47-23","mc46-22","mc45-22","mc44-21","mc43-20","mc42-20","mc41-19","mc40-18","mc39-17","mc38-16","mc37-15","mc36-14","mc35-13","mc34-12","mc33-11","mc32-9","mc31-7","mc30-5","mc29-2","mc28-50","mc27-48","mc26-46","mc25-45","mc24-43","mc23-43","mc22-42","mc21-40","mc20-36","mc19-33","mc18-28","mc17-23","mc16-16","mc15-9","mc14-54","mc13-47","mc12-37","mc11-23","mc10-7","mc9-172","mc8-184","mc7-193","mc6-185","mc5-156","mc4-88","mc3-378","mc2-264"
"HIP023.400","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-31","mc56-32","mc55-32","mc54-33","mc53-33","mc52-33","mc51-33","mc50-33","mc49-34","mc48-34","mc47-34","mc46-33","mc45-33","mc44-33","mc43-34","mc42-35","mc41-35","mc40-36","mc39-35","mc38-34","mc37-33","mc36-33","mc35-32","mc34-32","mc33-32","mc32-30","mc31-29","mc30-28","mc29-25","mc28-23","mc27-20","mc26-17","mc25-15","mc24-12","mc23-8","mc22-4","mc21-14","mc20-9","mc19-4","mc18-48","mc17-44","mc16-38","mc15-32","mc14-23","mc13-13","mc12-113","mc11-112","mc10-102","mc9-93","mc8-82","mc7-54","mc6-10","mc5-122","mc4-42","mc3-246","mc2-367"
"HIP023.405","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-31","mc56-32","mc55-32","mc54-33","mc53-33","mc52-33","mc51-33","mc50-33","mc49-34","mc48-34","mc47-34","mc46-33","mc45-33","mc44-33","mc43-34","mc42-35","mc41-35","mc40-36","mc39-35","mc38-34","mc37-33","mc36-33","mc35-32","mc34-32","mc33-32","mc32-30","mc31-29","mc30-28","mc29-25","mc28-23","mc27-20","mc26-17","mc25-15","mc24-12","mc23-8","mc22-4","mc21-14","mc20-9","mc19-4","mc18-48","mc17-44","mc16-38","mc15-32","mc14-23","mc13-13","mc12-113","mc11-112","mc10-102","mc9-93","mc8-82","mc7-54","mc6-10","mc5-122","mc4-42","mc3-246","mc2-367"
"HIP023.406","mc100-16","mc99-16","mc98-16","mc97-16","mc96-16","mc95-16","mc94-16","mc93-16","mc92-16","mc91-16","mc90-16","mc89-16","mc88-16","mc87-16","mc86-16","mc85-16","mc84-17","mc83-17","mc82-17","mc81-16","mc80-16","mc79-16","mc78-16","mc77-16","mc76-16","mc75-17","mc74-17","mc73-17","mc72-16","mc71-16","mc70-16","mc69-16","mc68-16","mc67-16","mc66-16","mc65-15","mc64-15","mc63-14","mc62-14","mc61-13","mc60-13","mc59-12","mc58-12","mc57-11","mc56-10","mc55-10","mc54-9","mc53-8","mc52-8","mc51-7","mc50-6","mc49-5","mc48-4","mc47-4","mc46-3","mc45-2","mc44-1","mc43-32","mc42-32","mc41-32","mc40-33","mc39-32","mc38-31","mc37-30","mc36-30","mc35-29","mc34-29","mc33-28","mc32-26","mc31-24","mc30-22","mc29-19","mc28-17","mc27-14","mc26-11","mc25-8","mc24-5","mc23-1","mc22-86","mc21-89","mc20-94","mc19-97","mc18-101","mc17-104","mc16-110","mc15-114","mc14-119","mc13-127","mc12-131","mc11-133","mc10-132","mc9-128","mc8-132","mc7-115","mc6-77","mc5-13","mc4-31","mc3-112","mc2-136"
"HIP023.411","mc100-11","mc99-11","mc98-11","mc97-11","mc96-11","mc95-11","mc94-11","mc93-11","mc92-11","mc91-11","mc90-11","mc89-11","mc88-10","mc87-10","mc86-10","mc85-10","mc84-10","mc83-10","mc82-10","mc81-9","mc80-9","mc79-9","mc78-9","mc77-9","mc76-9","mc75-8","mc74-8","mc73-8","mc72-7","mc71-7","mc70-7","mc69-6","mc68-6","mc67-5","mc66-5","mc65-4","mc64-4","mc63-3","mc62-3","mc61-2","mc60-2","mc59-1","mc58-1","mc57-14","mc56-13","mc55-13","mc54-12","mc53-11","mc52-11","mc51-10","mc50-9","mc49-8","mc48-7","mc47-7","mc46-6","mc45-5","mc44-4","mc43-3","mc42-2","mc41-27","mc40-27","mc39-26","mc38-25","mc37-24","mc36-23","mc35-22","mc34-22","mc33-21","mc32-19","mc31-17","mc30-15","mc29-12","mc28-10","mc27-7","mc26-4","mc25-1","mc24-13","mc23-9","mc22-5","mc21-1","mc20-72","mc19-72","mc18-70","mc17-68","mc16-67","mc15-64","mc14-59","mc13-53","mc12-44","mc11-31","mc10-16","mc9-108","mc8-101","mc7-78","mc6-34","mc5-241","mc4-211","mc3-96","mc2-190"
"HIP023.442","mc100-3","mc99-3","mc98-3","mc97-2","mc96-2","mc95-2","mc94-2","mc93-2","mc92-1","mc91-1","mc90-1","mc89-1","mc88-14","mc87-14","mc86-14","mc85-14","mc84-15","mc83-15","mc82-15","mc81-14","mc80-14","mc79-14","mc78-14","mc77-14","mc76-14","mc75-14","mc74-14","mc73-14","mc72-13","mc71-13","mc70-13","mc69-13","mc68-13","mc67-13","mc66-13","mc65-12","mc64-12","mc63-11","mc62-11","mc61-10","mc60-10","mc59-9","mc58-9","mc57-8","mc56-7","mc55-7","mc54-6","mc53-5","mc52-5","mc51-4","mc50-3","mc49-2","mc48-1","mc47-1","mc46-34","mc45-34","mc44-34","mc43-35","mc42-36","mc41-36","mc40-37","mc39-36","mc38-36","mc37-36","mc36-36","mc35-35","mc34-35","mc33-35","mc32-33","mc31-32","mc30-31","mc29-28","mc28-26","mc27-23","mc26-20","mc25-18","mc24-16","mc23-12","mc22-8","mc21-4","mc20-84","mc19-85","mc18-87","mc17-87","mc16-88","mc15-88","mc14-87","mc13-83","mc12-76","mc11-66","mc10-53","mc9-37","mc8-13","mc7-34","mc6-193","mc5-168","mc4-101","mc3-361","mc2-226"
"HIP023.443","mc100-8","mc99-8","mc98-8","mc97-8","mc96-8","mc95-8","mc94-8","mc93-8","mc92-7","mc91-7","mc90-7","mc89-7","mc88-6","mc87-6","mc86-6","mc85-6","mc84-6","mc83-6","mc82-6","mc81-5","mc80-5","mc79-5","mc78-5","mc77-5","mc76-5","mc75-4","mc74-4","mc73-4","mc72-3","mc71-3","mc70-3","mc69-2","mc68-2","mc67-1","mc66-1","mc65-24","mc64-24","mc63-24","mc62-24","mc61-25","mc60-25","mc59-26","mc58-26","mc57-26","mc56-26","mc55-26","mc54-25","mc53-25","mc52-25","mc51-25","mc50-24","mc49-24","mc48-24","mc47-24","mc46-23","mc45-23","mc44-22","mc43-21","mc42-21","mc41-20","mc40-19","mc39-18","mc38-17","mc37-16","mc36-15","mc35-14","mc34-13","mc33-12","mc32-10","mc31-8","mc30-6","mc29-3","mc28-1","mc27-53","mc26-51","mc25-50","mc24-49","mc23-49","mc22-49","mc21-47","mc20-44","mc19-41","mc18-36","mc17-31","mc16-24","mc15-17","mc14-8","mc13-69","mc12-61","mc11-51","mc10-37","mc9-18","mc8-118","mc7-99","mc6-57","mc5-273","mc4-264","mc3-190","mc2-27"
